backend,backend_key,n,status,fit_s,loglik_s,predict_s,wall_s,ll,ll_native,ll_comparable,rmse,q2,dloglik_n,dmean_rms
GPyTorch-BBMM-CUDA,gpt-cuda,8000,"error: OutOfMemoryError('CUDA out of memory. Tried to allocate 490.00 MiB. GPU 0 has a total capacity of 7.59 GiB of which 370.75 MiB is free. Process 255851 has 137.34 MiB memory in use. Including non-PyTorch memory, this process has 6.71 GiB memory in use. Of the allocated memory 5.29 GiB is allocated by PyTorch, and 489.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)')",,,,97.69538875197759,,,,,,,
GPyTorch-BBMM-MKL,gpt-cpu,250,ok,0.059123082959558815,0.05979676800779998,0.07147129997611046,1.015581490995828,-311.9385452419742,-1.24915320264202,True,0.4772615428544935,0.8951958440982599,0.021209231395608413,0.00030903778775884423
GPyTorch-BBMM-MKL,gpt-cpu,500,ok,0.07844206801382825,0.08295984897995368,0.08481522998772562,1.3031476130126975,-486.6862133492027,-1.0387731043962194,True,0.3401845090409471,0.9467530557590521,0.046928470537211976,0.0003155961084439991
GPyTorch-BBMM-MKL,gpt-cpu,1000,ok,0.15345494501525536,0.1724439039826393,0.12110748299164698,2.3641809029504657,-845.5830418469435,-1.0601946574232888,True,0.21110060417382565,0.9794957175686512,0.3327256870088744,0.0002869857618502814
GPyTorch-BBMM-MKL,gpt-cpu,2000,ok,0.6987194700050168,0.7809488479979336,0.5043419430148788,10.420778710977174,-593.6828187432916,-0.7146892214565469,True,0.09552502276761249,0.9958014442671761,0.26652801803496656,0.0006101490657878728
GPyTorch-BBMM-MKL,gpt-cpu,4000,ok,5.158338637033012,5.684914504003245,4.2586499779718,18.81556430400815,1540.783832939944,-0.2814103075928792,True,0.042139256955460634,0.9991829674298858,0.16074621357135715,0.0002601958567778419
GPyTorch-BBMM-MKL,gpt-cpu,8000,ok,39.66706023697043,40.99276675999863,35.885029792028945,151.2943595260149,8877.648669334401,0.16427491476672798,True,0.021683826617463597,0.9997836596764788,0.10924519260480316,0.0003830118869232062
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,250,ok,0.0056722479639574885,0.006010672019328922,0.009630331012886018,0.13032841897802427,-317.24085440263946,-1.2703625081881866,True,0.47726526995452423,0.8951942071882522,5.247052513368544e-09,1.459551460735204e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,500,ok,0.006473077984992415,0.009967122983653098,0.01341196201974526,0.15685501403640956,-463.22198276646003,-0.9918444558788645,True,0.3401809770292285,0.9467541614405262,9.371726605422736e-09,9.542382206722963e-09
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,1000,ok,0.010957398044411093,0.029396197001915425,0.02506056596757844,0.3398651340394281,-512.8573719004129,-0.7274707938319803,True,0.21110004037876265,0.9794958270917652,1.706234377252258e-08,1.5707969160355927e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,2000,ok,0.029021544964052737,0.14075719902757555,0.09505251899827272,1.359925511002075,-60.62685463824482,-0.4481605436841394,True,0.09552206945051256,0.9958017038740185,3.598244319391597e-08,2.0708536795997265e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,4000,ok,0.12840797699755058,0.9398323919740506,0.4833580550039187,7.897089752950706,2183.768340296163,-0.12066065994186477,True,0.042143018098568616,0.9991828215747482,8.673230240674457e-08,4.075988020673898e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,8000,"error: OutOfMemoryError('CUDA out of memory. Tried to allocate 490.00 MiB. GPU 0 has a total capacity of 7.59 GiB of which 370.75 MiB is free. Process 255851 has 137.34 MiB memory in use. Including non-PyTorch memory, this process has 6.71 GiB memory in use. Of the allocated memory 5.74 GiB is allocated by PyTorch, and 27.53 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)')",,,,3.93539601797238,,,,,,,
GPyTorch-Cholesky-MKL,gpt-chol-cpu,250,ok,0.004588967014569789,0.0046326679876074195,0.00830092903925106,0.09318736899876967,-317.24085440263946,-1.2703625081881866,True,0.4772652699545242,0.8951942071882522,5.247052513368544e-09,1.4595513703652036e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,500,ok,0.005568138032685965,0.010883557028137147,0.011548759008292109,0.14949542901013047,-463.2219827664599,-0.9918444558788644,True,0.34018097702922834,0.9467541614405263,9.371726378049062e-09,9.542383712889635e-09
GPyTorch-Cholesky-MKL,gpt-chol-cpu,1000,ok,0.02469711401499808,0.06407143198885024,0.039557795971632004,0.6766104210400954,-512.857371900413,-0.7274707938319804,True,0.21110004037876273,0.9794958270917652,1.706234388620942e-08,1.57079706665226e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,2000,ok,0.1723659099661745,0.3858706909813918,0.2531581419752911,4.387647325987928,-60.62685463824505,-0.4481605436841396,True,0.09552206945051246,0.9958017038740185,3.598244330760281e-08,2.070853694661393e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,4000,ok,0.7667602369911037,1.9650237369933166,1.2756993610528298,21.10948856396135,2183.768340296164,-0.12066065994186453,True,0.04214301809856864,0.9991828215747482,8.67323021793709e-08,4.0759879453655646e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,8000,ok,3.5539786440203898,10.979426885023713,6.671092972974293,25.04433344199788,9751.608223848085,0.273520377964973,True,0.021679660561626346,0.999783742798273,2.482905927081447e-07,5.242679098949094e-08
