1.2751117991255590e+01,1.2538334437883895e+01,1.2546197947257182e+01,1.2624744704286094e+01,1.2618500576230348e+01,1.2836951570153374e+01,1.2561092485546760e+01,1.2767273129525632e+01,1.2395460371325791e+01,1.2601259157057008e+01,1.2725651193199823e+01,1.2546835002030161e+01,1.2731161208812395e+01,1.2578492570447569e+01,1.2653358957074524e+01,1.2794825319696535e+01,1.2573145804835825e+01,1.2693129483884595e+01,1.2571384687917273e+01,1.2474064537317439e+01,1.2713970088639988e+01,1.2826067679691368e+01,1.2499306134011473e+01,1.2749296461403931e+01,1.2778148875893010e+01,1.2766782352851125e+01,1.2609992977855979e+01,1.2612285742391332e+01,1.2631429593444794e+01,1.2687940908814005e+01,1.2620665439627265e+01,1.2775028692906751e+01,1.2676442890137151e+01,1.2517380140946393e+01,1.2674534206658048e+01,1.2695664147314076e+01,1.2683192681404126e+01,1.2683658426296700e+01,1.2710163075764903e+01,1.2676654889347676e+01,1.2640566922579321e+01,1.2572165895904618e+01,1.2666754358606251e+01,1.2630171483970075e+01,1.2652094499510213e+01,1.2663010380607087e+01,1.2693018715132483e+01,1.2715173125915657e+01,1.2600537037377489e+01,1.2655984612027192e+01,1.2668944078627508e+01,1.2480875356769245e+01,1.2746592741099484e+01,1.2669873320853226e+01,1.2677450218294162e+01,1.2514456028611804e+01,1.2666562374861920e+01,1.2593329308521692e+01,1.2608186468209807e+01,1.2649731120434449e+01,1.2532098068619753e+01,1.2524099958853839e+01,1.2665558866086933e+01,1.2643151229529463e+01,1.2580243591527820e+01,1.2673669531608459e+01,1.2590784067930839e+01,1.2671122430862475e+01,1.2603602966486108e+01,1.2588633752794802e+01,1.2600497636059345e+01,1.2680212618442855e+01,1.2656133039069774e+01,1.2584609518474053e+01,1.2486587212946372e+01,1.2587900273159669e+01,1.2708206982812653e+01,1.2543375054196899e+01,1.2566120831208199e+01,1.2532743927034339e+01,1.2801014470950584e+01,1.2731003645515619e+01,1.2656467895222830e+01,1.2684129608972370e+01,1.2574845218175811e+01,1.2638003654181368e+01,1.2451311467159826e+01,1.2645278888701284e+01,1.2603553302457257e+01,1.2689426003354155e+01,1.2661367000447667e+01,1.2783988833403541e+01,1.2686881862887244e+01,1.2775985996192214e+01,1.2731935718305875e+01,1.2776171421119754e+01,1.2692637742354181e+01,1.2731316821346985e+01,1.2573131115071845e+01,1.2688959040723484e+01,1.2628213878823781e+01,1.2566334979413671e+01,1.2720469898946726e+01,1.2525273952127703e+01,1.2668920537530187e+01,1.2616648999560450e+01,1.2789521149672067e+01,1.2885387579145480e+01,1.2728223937763378e+01,1.2764315566381462e+01,1.2686656863306862e+01,1.2626941805253242e+01,1.2684264292431280e+01,1.2562849379240832e+01,1.2557861514478587e+01,1.2616756404569523e+01,1.2572357013061660e+01,1.2493466252860545e+01,1.2694498136971948e+01,1.2605306449271851e+01,1.2703182338742174e+01,1.2532765675767841e+01,1.2614723848198979e+01,1.2902348596853766e+01,1.2653658078358502e+01,1.2498177646644470e+01,1.2531607873615920e+01,1.2799125769058547e+01,1.2733177981996043e+01,1.2559028946690383e+01,1.2589045264499049e+01,1.2669837312577798e+01,1.2529672774259835e+01,1.2766474074439026e+01,1.2625964614170826e+01,1.2632077379432564e+01,1.2602401875510109e+01,1.2662461999467356e+01,1.2526928869331261e+01,1.2558615282986253e+01,1.2630249531693629e+01,1.2542505858017179e+01,1.2742478548522609e+01,1.2624700480311709e+01,1.2669985134284738e+01,1.2685595017851426e+01,1.2579800561658729e+01,1.2719604579062972e+01,1.2653357413587694e+01,1.2684679412479252e+01,1.2712597989851789e+01,1.2743430976040042e+01,1.2690522080694343e+01,1.2746153900470865e+01,1.2752885120192888e+01,1.2705258542317980e+01,1.2553128781973395e+01,1.2821782069515210e+01,1.2597485599264969e+01,1.2674441656339827e+01,1.2558173931229684e+01,1.2628446760580006e+01,1.2575706324282052e+01,1.2823762984663317e+01,1.2719004280977027e+01,1.2607266828273657e+01,1.2632941364640251e+01,1.2625006470724097e+01,1.2766163990029540e+01,1.2534463209329207e+01,1.2780727483516273e+01,1.2669386230974753e+01,1.2583254350443665e+01,1.2516738065223786e+01,1.2557372660050175e+01,1.2630486261447997e+01,1.2754437599891649e+01,1.2546289080881762e+01,1.2555220877443222e+01,1.2485290168266731e+01,1.2713924277600302e+01,1.2607567667656051e+01,1.2724353965349607e+01,1.2619489940154022e+01,1.2567161996144156e+01,1.2728756384734977e+01,1.2453734775350116e+01,1.2521215839529914e+01,1.2783503950713275e+01,1.2526064767295166e+01,1.2532371005970024e+01,1.2683650505492398e+01,1.2510843019152212e+01,1.2761266728403589e+01,1.2618342455805788e+01,1.2642836514207701e+01,1.2435016614841595e+01,1.2629616299894920e+01,1.2444460662343259e+01,1.2624634208166905e+01,1.2745537715804609e+01,1.2580315892020742e+01,1.2704050365610740e+01,1.2703579708907151e+01,1.2790360494400813e+01,1.2617865143981588e+01,1.2608445334714274e+01,1.2666004669450775e+01,1.2696566697175188e+01,1.2516766950896621e+01,1.2748950454496953e+01,1.2688267204922816e+01,1.2623594975343789e+01,1.2450161558704851e+01,1.2676336548715922e+01,1.2558639329300657e+01,1.2899843569978779e+01,1.2758502827035409e+01,1.2551732453938394e+01,1.2630580954204305e+01,1.2566086425209360e+01,1.2629775484148855e+01,1.2856959897264733e+01,1.2550842587888523e+01,1.2787454518864324e+01,1.2806919892131262e+01,1.2528630006086514e+01,1.2779891402451350e+01,1.2669823656746328e+01,1.2719199306515453e+01,1.2659498829668436e+01,1.2595967710541249e+01,1.2762044457660942e+01,1.2664971928013212e+01,1.2626371711355475e+01,1.2654755745443675e+01,1.2585719713757321e+01,1.2821686007061599e+01,1.2641654918632627e+01,1.2780467170425787e+01,1.2713027699512404e+01,1.2723174022944898e+01,1.2549183164653741e+01,1.2667108614519329e+01,1.2638666874556842e+01,1.2678931170906724e+01,1.2582469927726679e+01,1.2811146105094814e+01,1.2532387197730650e+01,1.2536944098593093e+01,1.2636870647675993e+01,1.2705486047005106e+01,1.2759630459035732e+01,1.2748174494857002e+01,1.2609110557063751e+01,1.2506274099546483e+01,1.2572728401654695e+01,1.2706772797650769e+01,1.2707768393937860e+01,1.2706636517139566e+01,1.2734579985663395e+01,1.2557795681642983e+01,1.2640600005966649e+01,1.2709259157158529e+01,1.2615397508029005e+01,1.2630201336730067e+01,1.2663517681330305e+01,1.2776759394003777e+01,1.2651479650760587e+01,1.2850254529142415e+01,1.2645514164113866e+01,1.2754005531960772e+01,1.2748869423189724e+01,1.2512857903986854e+01,1.2345852324918983e+01,1.2665297217303733e+01,1.2629719669919419e+01,1.2495754319965943e+01,1.2649579822491667e+01,1.2711488624178235e+01,1.2562073302129861e+01,1.2729161003945913e+01,1.2657123774012449e+01,1.2715588298599323e+01,1.2656982784400585e+01,1.2689345908399076e+01,1.2746423525380774e+01,1.2534621849270732e+01,1.2578342709148826e+01,1.2594936750547749e+01,1.2540512616916333e+01,1.2580012457280725e+01,1.2687509345200231e+01,1.2510726610347156e+01,1.2631684700747678e+01,1.2651677180297671e+01,1.2611997345681520e+01,1.2664444533896194e+01,1.2577526308632336e+01,1.2623589848496275e+01,1.2481165376551754e+01,1.2662972288635308e+01,1.2724180266973237e+01,1.2682928553258266e+01,1.2637364816194818e+01,1.2797708897710265e+01,1.2599937345143321e+01,1.2649455906881514e+01,1.2631043511467118e+01,1.2687314482133013e+01,1.2614279279007823e+01,1.2671754890257061e+01,1.2682808078338057e+01,1.2657503586683482e+01,1.2805411413369756e+01,1.2442417168513767e+01,1.2596353891444826e+01,1.2627025006419149e+01,1.2722111877410283e+01,1.2586628998133188e+01,1.2703325005489379e+01,1.2680941611189324e+01,1.2811994340273390e+01,1.2617155944277165e+01,1.2694044235410786e+01,1.2686676947440615e+01,1.2738310933108174e+01,1.2552789441910130e+01,1.2703731966351020e+01,1.2672866285906320e+01,1.2570543959800208e+01,1.2717832493660858e+01,1.2750585557174208e+01,1.2493430663322419e+01,1.2566394287886457e+01,1.2527113439784824e+01,1.2604431623472005e+01,1.2774411543587966e+01,1.2493717069879198e+01,1.2600677901398051e+01,1.2620189171144164e+01,1.2772294178617614e+01,1.2498593689539380e+01,1.2626034778419124e+01,1.2724258167785958e+01,1.2540497299718751e+01,1.2228504614190109e+01,1.2756443966733839e+01,1.2609373361282982e+01,1.2711359812705814e+01,1.2412881323090556e+01,1.2604478464187093e+01,1.2746367507221310e+01,1.2449548528812466e+01,1.2621511224650817e+01,1.2562494108126710e+01,1.2752998902926324e+01,1.2719460231436020e+01,1.2690952544352518e+01,1.2586931890677240e+01,1.2533356660896754e+01,1.2696447455714907e+01,1.2671070231526432e+01,1.2750567221096841e+01,1.2754707371647500e+01,1.2466810620760929e+01,1.2676522388249102e+01,1.2744795961003719e+01,1.2685829171732939e+01,1.2505029936063716e+01,1.2553390827816708e+01,1.2600696739383848e+01,1.2812492702786273e+01,1.2611306195302774e+01,1.2655957961660672e+01,1.2714135204105299e+01,1.2638875846662129e+01,1.2479112562677244e+01,1.2537068835724700e+01,1.2507759652388824e+01,1.2539199427519131e+01,1.2736576241592417e+01,1.2491517978620246e+01,1.2507469226475976e+01,1.2784890977740728e+01,1.2658429125727018e+01,1.2626221616080601e+01,1.2608417447282509e+01,1.2586969696595398e+01,1.2606046015467086e+01,1.2784582739913080e+01,1.2777945785858225e+01,1.2858243374467659e+01,1.2549198926133508e+01,1.2686909911765113e+01,1.2641470500407600e+01,1.2577054905815082e+01,1.2675642860886327e+01,1.2629572262882848e+01,1.2660143003969088e+01,1.2588384350831143e+01,1.2526751795258997e+01,1.2673318289012867e+01,1.2677453664172846e+01,1.2481507141933648e+01,1.2619310972282479e+01,1.2672467391936834e+01,1.2586403458662046e+01,1.2515616370826827e+01,1.2518193521673158e+01,1.2524845590646596e+01,1.2742624617172307e+01,1.2838408422228877e+01,1.2693300239668808e+01,1.2586893253234901e+01,1.2674824062831551e+01,1.2628063557941088e+01,1.2527336141350613e+01,1.2534423789396991e+01,1.2750069911505884e+01,1.2601533712687475e+01,1.2680112676427147e+01,1.2968844492458050e+01,1.2734127549193223e+01,1.2722963669553502e+01,1.2707963177739662e+01,1.2528049001898644e+01,1.2784710287822715e+01,1.2726547234922419e+01,1.2578889811504022e+01,1.2703007914533762e+01,1.2625160703954830e+01,1.2509094704540706e+01,1.2617449432416143e+01,1.2559187159039841e+01,1.2583338324444000e+01,1.2442264351002335e+01,1.2614109035312042e+01,1.2544665779193737e+01,1.2607343280167296e+01,1.2671447371134080e+01,1.2786665659122875e+01,1.2767219404530541e+01,1.2663656644623387e+01,1.2708126916017722e+01,1.2546594488885553e+01,1.2838013464140442e+01,1.2560369248820228e+01,1.2681577024745124e+01,1.2596606356086987e+01,1.2616395059973483e+01,1.2561291088391794e+01,1.2652474605760883e+01,1.2844408677572412e+01,1.2753888740275443e+01,1.2599239259440031e+01,1.2521197302325053e+01,1.2680884132222863e+01,1.2658411244884945e+01,1.2464185067001305e+01,1.2648894517089774e+01,1.2531349557818594e+01,1.2681552100060568e+01,1.2550628742262475e+01,1.2543248882341786e+01,1.2636813019409514e+01,1.2741266762879377e+01,1.2674846081210037e+01,1.2516915133339907e+01,1.2870400193993193e+01,1.2662476639728222e+01,1.2501202440955662e+01,1.2793817216571000e+01,1.2555347645585197e+01,1.2681649154823425e+01,1.2680575191221280e+01,1.2420740617383769e+01,1.2651969362815564e+01,1.2664170400496628e+01,1.2523095753274722e+01,1.2615318549654402e+01,1.2769435083180523e+01,1.2670760714594506e+01,1.2699855212123412e+01,1.2742297453817077e+01,1.2643468727451634e+01,1.2784269573822499e+01,1.2637215390117660e+01,1.2690010511219223e+01,1.2648143121350969e+01,1.2472205750088449e+01,1.2636814626842426e+01,1.2566003098759850e+01,1.2576230907997255e+01,1.2596364121905108e+01,1.2644417873620379e+01,1.2853411758298169e+01,1.2660110544516865e+01,1.2739847147757683e+01,1.2379219244241703e+01,1.2611930934310095e+01,1.2643856258892084e+01,1.2619157739789468e+01,1.2793866373822802e+01,1.2772508493103956e+01,1.2552404506070030e+01,1.2644043224145999e+01,1.2674041482216769e+01,1.2664210740566695e+01,1.2686623661766582e+01,1.2579946358144356e+01,1.2633744382768851e+01,1.2529399938102051e+01,1.2625173641463244e+01,1.2624359301872341e+01,1.2534056238534930e+01,1.2711752894576508e+01,1.2504690469589214e+01,1.2718861049653727e+01,1.2653610588778225e+01,1.2569050015494664e+01,1.2667667968713470e+01,1.2580031060468716e+01,1.2555650129016838e+01,1.2897940290360951e+01,1.2617853654292496e+01,1.2650506458878654e+01,1.2657635378156797e+01,1.2679822306981091e+01,1.2602925923061107e+01,1.2702497516453620e+01,1.2486398557943600e+01,1.2543258117927419e+01,1.2781884180396299e+01,1.2664029201105979e+01,1.2551377938846976e+01,1.2705633494440846e+01,1.2659947576710188e+01,1.2667661967855159e+01,1.2624627615192679e+01,1.2742397678777253e+01,1.2652002756688486e+01,1.2931167321433685e+01,1.2583775800146345e+01,1.2528848288739146e+01,1.2593719243054412e+01,1.2635919904079865e+01,1.2764960459345973e+01,1.2651038312131648e+01,1.2805454346562708e+01,1.2537188550488199e+01,1.2561680431782689e+01,1.2550371584592076e+01,1.2526238689255463e+01,1.2648396810584432e+01,1.2687170545183262e+01,1.2667463356355388e+01,1.2635392972026413e+01,1.2832516709779972e+01,1.2662926204835115e+01,1.2694406933569233e+01,1.2596040011476754e+01,1.2540509658312400e+01,1.2449197833537028e+01,1.2747522816171804e+01,1.2719959827427264e+01,1.2595812812774653e+01,1.2401505748904745e+01,1.2665570810075192e+01,1.2637422649561653e+01,1.2581539038473373e+01,1.2706119519048906e+01,1.2785654632247724e+01,1.2827963680373268e+01,1.2620635869934224e+01,1.2695666365505129e+01,1.2579831670030799e+01,1.2735408419200562e+01,1.2799636157273973e+01,1.2614966849207624e+01,1.2639148615764755e+01,1.2685500083107907e+01,1.2734634478634096e+01,1.2610161937007389e+01,1.2501360490901806e+01,1.2636637027537594e+01,1.2578638906055916e+01,1.2643473670212677e+01,1.2552749857424011e+01,1.2655974420877056e+01,1.2753486382978958e+01,1.2640679015811706e+01,1.2598902169469453e+01,1.2684286307830844e+01,1.2714693814964038e+01,1.2706562059261026e+01,1.2686658673835360e+01,1.2697108147136218e+01,1.2501402175567431e+01,1.2585972364195767e+01,1.2659841357659616e+01,1.2642157080871053e+01,1.2738117662082463e+01,1.2551590142967330e+01,1.2670663587503775e+01,1.2754244036918163e+01,1.2528716542669816e+01,1.2852662363327632e+01,1.2542230992178089e+01,1.2611559800357917e+01,1.2543988308566796e+01,1.2593836475922869e+01,1.2681785425162014e+01,1.2495122354446089e+01,1.2788784162533881e+01,1.2759104675272701e+01,1.2660104952044843e+01,1.2546454106982431e+01,1.2710191632633602e+01,1.2695944136745654e+01,1.2627422684089831e+01,1.2729141859308401e+01,1.2626643514133864e+01,1.2676907885269440e+01,1.2638069393264773e+01,1.2488303827023007e+01,1.2668103458856880e+01,1.2675655301069582e+01,1.2683393818858992e+01,1.2704191784081324e+01,1.2549576673590161e+01,1.2657669693306710e+01,1.2685823570602230e+01,1.2489407613913711e+01,1.2667922718704343e+01,1.2674804958316765e+01,1.2588003600457226e+01,1.2705503544582363e+01,1.2536910892455918e+01,1.2756167685903899e+01,1.2877064701685157e+01,1.2794969833333843e+01,1.2508593349851886e+01,1.2608273401374184e+01,1.2556779229729997e+01,1.2596557363930961e+01,1.2725086502650834e+01,1.2694551508765967e+01,1.2537291560861767e+01,1.2777315851422053e+01,1.2706086472833219e+01,1.2778393331972310e+01,1.2708854092815150e+01,1.2712873718846922e+01,1.2606795626654570e+01,1.2702904594081513e+01,1.2797039924686910e+01,1.2551516013824257e+01,1.2727206257601839e+01,1.2591417721125836e+01,1.2627705929430325e+01,1.2551979088721536e+01,1.2679585148164543e+01,1.2582789718562704e+01,1.2583289450524047e+01,1.2745191136771197e+01,1.2672229903269749e+01,1.2596403902334261e+01,1.2608596497249160e+01,1.2453901593007602e+01,1.2582775365541636e+01,1.2691160242439127e+01,1.2601493644050866e+01,1.2601012118468921e+01,1.2684876898101681e+01,1.2741394204276304e+01,1.2601924750796593e+01,1.2655810513814021e+01,1.2646460815557264e+01,1.2608203994362331e+01,1.2507193869142712e+01,1.2638377683315522e+01,1.2862667919127572e+01,1.2663747419921378e+01,1.2343870982208802e+01,1.2704430659478751e+01,1.2598227101268060e+01,1.2601631129823978e+01,1.2608548955372308e+01,1.2804403440735182e+01,1.2503890960165554e+01,1.2769587781262491e+01,1.2654559210672337e+01,1.2642648913436867e+01,1.2779826918624863e+01,1.2779277049958070e+01,1.2531666283443860e+01,1.2747947416205111e+01,1.2664171676062010e+01,1.2600605182169694e+01,1.2622391603652828e+01,1.2766732485554028e+01,1.2479867369909355e+01,1.2696873818208720e+01,1.2750670759772198e+01,1.2477181411913937e+01,1.2572313229099500e+01,1.2818569314233658e+01,1.2621738003023143e+01,1.2689345641959513e+01,1.2669087776585421e+01,1.2747725051560108e+01,1.2811360821077932e+01,1.2556654661830983e+01,1.2536630864165758e+01,1.2754218161507746e+01,1.2749452396057304e+01,1.2735436306569769e+01,1.2698202009394235e+01,1.2675790442782279e+01,1.2552508295425557e+01,1.2731710303940449e+01,1.2752331408832033e+01,1.2621734744481879e+01,1.2773371859215130e+01,1.2694479780414307e+01,1.2434270902157493e+01,1.2513151042088275e+01,1.2509979489354233e+01,1.2555201329282040e+01,1.2656732328997009e+01,1.2520538661942263e+01,1.2596661795859912e+01,1.2525945845416263e+01,1.2609328034971529e+01,1.2592255798349870e+01,1.2813112233794470e+01,1.2735286142283947e+01,1.2910415514764638e+01,1.2584932900306375e+01,1.2656649922708118e+01,1.2694327811539708e+01,1.2552800169976262e+01,1.2646134884195035e+01,1.2825919791323336e+01,1.2597688627924459e+01,1.2520833836422652e+01,1.2868210899726332e+01,1.2683163996002149e+01,1.2714210662231011e+01,1.2602854630161591e+01,1.2488751271369546e+01,1.2718303987434595e+01,1.2540352447969594e+01,1.2564673482596207e+01,1.2632632944394082e+01,1.2719337938183191e+01,1.2710333089309698e+01,1.2624370572729699e+01,1.2745304973361565e+01,1.2732762882184465e+01,1.2829992981111095e+01,1.2728243042853096e+01,1.2712932330893954e+01,1.2610304319828154e+01,1.2336557767650140e+01,1.2575444696877915e+01,1.2662198200738038e+01,1.2806180681462983e+01,1.2381554100587088e+01,1.2714573339493366e+01,1.2504285939434753e+01,1.2496417141421929e+01,1.2493235856212667e+01,1.2718509639452783e+01,1.2615231269047731e+01,1.2606260345341353e+01,1.2453657117018414e+01,1.2782025464507292e+01,1.2894217744896746e+01,1.2690503401932634e+01,1.2607499640781208e+01,1.2573158592116874e+01,1.2580224253072769e+01,1.2703738866364711e+01,1.2673141767614077e+01,1.2718914211765400e+01,1.2625683160242723e+01,1.2685485251930201e+01,1.2649384423929611e+01,1.2625849940033410e+01,1.2493232498598804e+01,1.2496620587631464e+01,1.2742062093800730e+01,1.2793159061011144e+01,1.2674616750855650e+01,1.2834960629831283e+01,1.2711858583944462e+01,1.2596475689330170e+01,1.2640139185583243e+01,1.2660060927256547e+01,1.2744934128288520e+01,1.2554539480022560e+01,1.2602257903078449e+01,1.2598019970864364e+01,1.2764999192524591e+01,1.2626339192046869e+01,1.2583817104093027e+01,1.2655426897511980e+01,1.2645468797420030e+01,1.2733308406987419e+01,1.2725185885381382e+01,1.2595121960922619e+01,1.2554274209509416e+01,1.2626240558654116e+01,1.2635175763046806e+01,1.2476658792689440e+01,1.2761287051795442e+01,1.2615778970028241e+01,1.2734174264696737e+01,1.2608254653390702e+01,1.2738227423768864e+01,1.2640946256282849e+01,1.2635298082460777e+01,1.2569440059970525e+01,1.2563585190815083e+01,1.2666127216833418e+01,1.2808802737111264e+01,1.2707344526885683e+01,1.2774513269883101e+01,1.2687122653761486e+01,1.2547627388705873e+01,1.2508927159395649e+01,1.2499707329018166e+01,1.2548401676904774e+01,1.2691273722021798e+01,1.2475413553142822e+01,1.2777312270295665e+01,1.2474160451355738e+01,1.2607625080821192e+01,1.2512959389182306e+01,1.2689505215017268e+01,1.2639528797661772e+01,1.2517939428970722e+01,1.2689836757264398e+01,1.2559999195311457e+01,1.2684058713571646e+01,1.2570109166043938e+01,1.2660486443160577e+01,1.2564906879643175e+01,1.2582461432880702e+01,1.2574263898091077e+01,1.2605894960221599e+01,1.2473359367740921e+01,1.2713973706737566e+01,1.2681484311570649e+01,1.2703600376984468e+01,1.2765058457806974e+01,1.2693206119936816e+01,1.2402225998732527e+01,1.2659570486793484e+01,1.2650852183434647e+01,1.2692505381532012e+01,1.2636521581558396e+01,1.2682387592091992e+01,1.2687416293846701e+01,1.2789999663669178e+01,1.2515372049734282e+01,1.2858885848788965e+01,1.2657992893692716e+01,1.2544463325257583e+01,1.2701355921823147e+01,1.2588379014845620e+01,1.2487784480526965e+01,1.2565915295571186e+01,1.2562946003904409e+01,1.2534570529968201e+01,1.2757786110210187e+01,1.2692019099926275e+01,1.2645634416825926e+01,1.2734551241407361e+01,1.2742072099385133e+01,1.2664169037851433e+01,1.2579842720067628e+01,1.2612220094896163e+01,1.2539714612804351e+01,1.2698291993323076e+01,1.2514837051556070e+01,1.2814445223849715e+01,1.2760627874487053e+01,1.2591225596912048e+01,1.2503465389470822e+01,1.2642837341714406e+01,1.2607576618158276e+01,1.2722910587961021e+01,1.2484659913448144e+01,1.2639887860746432e+01,1.2588744033039864e+01,1.2721273314326206e+01,1.2727422180867483e+01,1.2333762493606930e+01,1.2828235168880251e+01,1.2682567776207103e+01,1.2553414798649221e+01,1.2740141760099249e+01,1.2674352119746647e+01,1.2572893255879123e+01,1.2807903562486768e+01,1.2785043579638145e+01,1.2695458942755499e+01,1.2480455536705099e+01,1.2554432747691065e+01,1.2475640031366972e+01,1.2542441771259202e+01,1.2592794251491513e+01,1.2847849432528696e+01,1.2633556751119025e+01,1.2648859965032193e+01,1.2639578444091494e+01,1.2617978984941987e+01,1.2657596443906026e+01,1.2787304329575298e+01,1.2749172466644520e+01,1.2668086864069318e+01,1.2680303336579209e+01,1.2676888334623392e+01,1.2782922902421502e+01,1.2712337080396818e+01,1.2499472203859609e+01,1.2601852760800918e+01,1.2571900348142698e+01,1.2534894780282588e+01,1.2589414670963849e+01,1.2745514279300767e+01,1.2717238671117306e+01,1.2569371837080638e+01,1.2522386501035079e+01,1.2546381991692183e+01,1.2539164044304455e+01,1.2626123486606492e+01,1.2636297712375194e+01,1.2465256950325363e+01,1.2771101855171734e+01,1.2760274233464763e+01,1.2624177655813446e+01,1.2614059331071138e+01,1.2480637096470774e+01,1.2683341663522365e+01,1.2753746867033470e+01,1.2746380916913258e+01,1.2711873880536000e+01,1.2671940063800664e+01,1.2739479909813079e+01,1.2581282877544956e+01,1.2464247335959122e+01,1.2678480813456538e+01,1.2507538902416934e+01,1.2527518657524931e+01,1.2577413811203849e+01,1.2840796925726330e+01,1.2645348900631776e+01,1.2749676876038418e+01,1.2682598981297980e+01,1.2659534594263437e+01,1.2736081563764055e+01,1.2619881572539500e+01,1.2678361842462859e+01,1.2567917359586398e+01,1.2641202553256887e+01,1.2609130044606745e+01,1.2648824382971716e+01,1.2716483945171326e+01,1.2568281653939600e+01,1.2618683866347018e+01,1.2564893999490785e+01,1.2428723820445715e+01,1.2513806742329406e+01,1.2701438964644252e+01,1.2514662984181857e+01,1.2339420201794745e+01,1.2672369277935989e+01,1.2524236194151692e+01,1.2708644762667943e+01,1.2497428403255658e+01,1.2611424513633283e+01,1.2734391954824014e+01,1.2819049109830759e+01,1.2425837799044858e+01,1.2566877050010067e+01,1.2525224079220290e+01,1.2589724527576951e+01,1.2569103775522931e+01,1.2621179116896887e+01,1.2804490645171985e+01,1.2730076188856550e+01,1.2485972826086069e+01,1.2624592722602504e+01,1.2669077318380682e+01,1.2622891410247622e+01,1.2691904210135029e+01
